Time	Channel A	Channel B
(us)	(V)	(V)

191.31387720	0.12696860	0.01465023
191.32637720	0.13795630	0.00976682
191.33887720	0.12208520	0.00488341
191.35137720	0.11598100	0.00976682
191.36387720	0.12696860	0.00976682
191.37637720	0.13795630	0.00976682
191.38887720	0.13185200	0.00488341
191.40137720	0.13795630	0.01465023
191.41387720	0.13185200	0.00976682
191.42637720	0.13185200	0.00976682
191.43887720	0.12696860	0.01465023
191.45137720	0.12208520	0.02075449
191.46387719	0.12696860	0.00488341
191.47637719	0.12208520	0.01465023
191.48887719	0.14772310	0.01465023
191.50137719	0.14283970	0.01465023
191.51387719	0.12696860	0.01465023
191.52637719	0.13185200	0.00488341
191.53887719	0.12696860	0.00488341
191.55137719	0.13185200	0.02075449
191.56387719	0.13795630	0.03052130
191.57637719	0.12696860	0.01465023
191.58887719	0.13795630	0.00000000
191.60137719	0.13185200	0.01465023
191.61387719	0.13795630	0.01465023
191.62637718	0.13185200	0.02075449
191.63887718	0.13795630	0.02563789
191.65137718	0.13185200	0.00488341
191.66387718	0.13185200	0.00976682
191.67637718	0.13185200	0.00976682
191.68887718	0.12696860	0.00976682
191.70137718	0.13795630	0.02075449
191.71387718	0.14772310	-0.00610426
191.72637718	0.15382740	0.01465023
191.73887718	0.13795630	0.01465023
191.75137718	0.13185200	0.02075449
191.76387718	0.13795630	0.00488341
191.77637718	0.14283970	0.00976682
191.78887718	0.13185200	0.01465023
191.80137717	0.13795630	0.01465023
191.81387717	0.13185200	0.00976682
191.82637717	0.14283970	0.01465023
191.83887717	0.14772310	0.01465023
191.85137717	0.13795630	0.01465023
191.86387717	0.13795630	0.02075449
191.87637717	0.12696860	0.01465023
191.88887717	0.14283970	0.01465023
191.90137717	0.13795630	0.00488341
191.91387717	0.13185200	0.01465023
191.92637717	0.13795630	0.01465023
191.93887717	0.13795630	0.00976682
191.95137717	0.13185200	0.02075449
191.96387716	0.13185200	0.02075449
191.97637716	0.12696860	0.02075449
191.98887716	0.13185200	0.02075449
192.00137716	0.13185200	0.02075449
192.01387716	0.14283970	0.01465023
192.02637716	0.13185200	0.02563789
192.03887716	0.13185200	0.02563789
192.05137716	0.13795630	0.02075449
192.06387716	0.13795630	0.00488341
192.07637716	0.12208520	0.01465023
192.08887716	0.12696860	0.01465023
192.10137716	0.12208520	0.00976682
192.11387716	0.13185200	0.02563789
192.12637716	0.12208520	0.01465023
192.13887715	0.13185200	0.02075449
192.15137715	0.12696860	0.02563789
192.16387715	0.12696860	0.02075449
192.17637715	0.14283970	0.01465023
192.18887715	0.14283970	0.00976682
192.20137715	0.13185200	0.00976682
192.21387715	0.13185200	0.02075449
192.22637715	0.13185200	0.01465023
192.23887715	0.12696860	0.02075449
192.25137715	0.13185200	0.00000000
192.26387715	0.12696860	0.01465023
192.27637715	0.12696860	0.02075449
192.28887715	0.13795630	0.02075449
192.30137714	0.12696860	0.01465023
192.31387714	0.12208520	-0.00610426
192.32637714	0.12696860	0.02075449
192.33887714	0.13185200	0.01465023
192.35137714	0.11598100	0.00000000
192.36387714	0.12208520	0.01465023
192.37637714	0.12696860	0.02075449
192.38887714	0.12208520	0.00976682
192.40137714	0.12208520	0.02563789
192.41387714	0.13795630	0.01465023
192.42637714	0.12696860	0.01465023
192.43887714	0.12208520	0.00976682
192.45137714	0.12208520	0.00976682
192.46387714	0.12208520	0.02075449
192.47637713	0.11598100	0.01465023
192.48887713	0.11598100	0.02075449
192.50137713	0.11109750	0.01465023
192.51387713	0.11109750	0.00976682
192.52637713	0.11109750	0.00976682
192.53887713	0.10621410	0.01465023
192.55137713	0.11598100	0.00976682
192.56387713	0.11598100	0.01465023
192.57637713	0.12208520	0.00488341
192.58887713	0.11598100	0.01465023
192.60137713	0.12696860	0.00976682
192.61387713	0.11598100	0.02075449
192.62637713	0.11598100	0.01465023
192.63887712	0.11109750	0.01465023
192.65137712	0.11109750	0.00976682
192.66387712	0.10010990	0.00976682
192.67637712	0.11598100	0.01465023
192.68887712	0.10621410	0.00976682
192.70137712	0.11109750	0.02563789
192.71387712	0.12208520	0.00976682
192.72637712	0.10010990	0.02075449
192.73887712	0.10621410	0.01465023
192.75137712	0.11109750	0.02075449
192.76387712	0.11109750	0.00976682
192.77637712	0.10621410	0.01465023
192.78887712	0.12696860	0.01465023
192.80137711	0.12208520	0.01465023
192.81387711	0.09522647	0.00488341
192.82637711	0.10010990	0.02075449
192.83887711	0.11598100	0.00976682
192.85137711	0.10621410	0.00976682
192.86387711	0.09522647	0.01465023
192.87637711	0.09522647	0.00976682
192.88887711	0.09522647	0.01465023
192.90137711	0.10621410	0.02075449
192.91387711	0.09034306	0.01465023
192.92637711	0.09522647	0.02075449
192.93887711	0.10010990	0.02075449
192.95137711	0.10010990	0.02563789
192.96387711	0.10010990	0.00976682
192.97637710	0.10621410	0.00976682
192.98887710	0.09522647	0.00000000
193.00137710	0.09522647	0.01465023
193.01387710	0.10010990	0.01465023
193.02637710	0.09522647	0.01465023
193.03887710	0.09034306	0.01465023
193.05137710	0.09522647	0.02075449
193.06387710	0.09522647	0.01465023
193.07637710	0.10010990	0.00976682
193.08887710	0.07935539	0.00488341
193.10137710	0.09522647	0.01465023
193.11387710	0.10621410	0.00488341
193.12637710	0.08423880	0.01465023
193.13887709	0.09522647	0.00976682
193.15137709	0.09034306	0.00976682
193.16387709	0.09522647	0.00976682
193.17637709	0.07325113	0.00488341
193.18887709	0.08423880	0.01465023
193.20137709	0.09034306	0.00488341
193.21387709	0.08423880	0.00976682
193.22637709	0.09034306	0.00976682
193.23887709	0.09034306	0.00000000
193.25137709	0.08423880	0.00976682
193.26387709	0.09034306	0.00976682
193.27637709	0.09522647	0.01465023
193.28887709	0.10010990	0.02075449
193.30137709	0.09522647	0.00976682
193.31387708	0.09522647	0.01465023
193.32637708	0.08423880	0.00488341
193.33887708	0.09034306	0.01465023
193.35137708	0.09034306	0.00000000
193.36387708	0.09034306	0.01465023
193.37637708	0.08423880	0.00488341
193.38887708	0.07935539	0.01465023
193.40137708	0.09522647	0.01465023
193.41387708	0.08423880	0.01465023
193.42637708	0.08423880	0.01465023
193.43887708	0.07935539	0.00976682
193.45137708	0.09522647	0.00488341
193.46387708	0.10010990	0.00976682
193.47637707	0.07935539	0.00976682
193.48887707	0.07935539	0.01465023
193.50137707	0.07935539	0.00000000
193.51387707	0.09522647	0.00488341
193.52637707	0.10621410	0.02563789
193.53887707	0.09034306	0.00976682
193.55137707	0.08423880	0.01465023
193.56387707	0.09034306	0.01465023
193.57637707	0.07935539	0.00488341
193.58887707	0.07935539	0.00488341
193.60137707	0.07935539	0.00976682
193.61387707	0.08423880	0.01465023
193.62637707	0.09034306	0.01465023
193.63887707	0.07935539	0.01465023
193.65137706	0.07325113	0.01465023
193.66387706	0.08423880	0.01465023
193.67637706	0.09034306	0.02075449
193.68887706	0.09522647	0.00976682
193.70137706	0.09522647	0.02075449
193.71387706	0.08423880	0.01465023
193.72637706	0.09034306	0.00976682
193.73887706	0.08423880	0.01465023
193.75137706	0.07935539	0.00976682
193.76387706	0.07325113	0.01465023
193.77637706	0.08423880	0.00976682
193.78887706	0.08423880	0.00976682
193.80137706	0.09034306	0.00976682
193.81387705	0.07935539	0.02075449
193.82637705	0.07325113	0.02075449
193.83887705	0.08423880	0.00488341
193.85137705	0.07935539	0.02563789
193.86387705	0.08423880	0.00488341
193.87637705	0.06836772	0.02075449
193.88887705	0.06348431	0.01465023
193.90137705	0.07935539	0.01465023
193.91387705	0.07935539	0.02075449
193.92637705	0.08423880	0.00976682
193.93887705	0.07325113	0.01465023
193.95137705	0.09034306	0.00488341
193.96387705	0.07935539	0.02075449
193.97637705	0.09522647	0.01465023
193.98887704	0.06836772	0.02075449
194.00137704	0.07935539	0.00976682
194.01387704	0.07935539	0.02075449
194.02637704	0.07935539	0.01465023
194.03887704	0.08423880	0.00976682
194.05137704	0.07935539	0.00976682
194.06387704	0.07325113	0.01465023
194.07637704	0.07325113	0.00976682
194.08887704	0.07325113	0.01465023
194.10137704	0.07935539	0.00976682
194.11387704	0.07935539	0.00976682
194.12637704	0.08423880	0.02075449
194.13887704	0.07935539	0.01465023
194.15137703	0.07325113	0.00976682
194.16387703	0.08423880	0.02075449
194.17637703	0.08423880	0.01465023
194.18887703	0.07935539	0.01465023
194.20137703	0.08423880	0.00488341
194.21387703	0.07935539	0.02075449
194.22637703	0.07935539	0.01465023
194.23887703	0.08423880	0.02075449
194.25137703	0.07935539	0.00976682
194.26387703	0.08423880	0.01465023
194.27637703	0.07935539	0.01465023
194.28887703	0.07935539	0.01465023
194.30137703	0.07935539	0.00488341
194.31387703	0.07935539	0.01465023
194.32637702	0.06836772	0.00488341
194.33887702	0.07935539	0.00976682
194.35137702	0.05738005	0.01465023
194.36387702	0.07935539	0.00000000
194.37637702	0.07325113	0.00976682
194.38887702	0.09034306	0.02563789
194.40137702	0.06836772	0.02563789
194.41387702	0.08423880	0.02075449
194.42637702	0.07935539	0.00976682
194.43887702	0.07935539	0.00976682
194.45137702	0.08423880	0.01465023
194.46387702	0.09034306	0.02563789
194.47637702	0.07935539	0.00976682
194.48887701	0.08423880	0.01465023
194.50137701	0.09522647	0.01465023
194.51387701	0.07935539	0.00488341
194.52637701	0.06348431	0.01465023
194.53887701	0.08423880	0.01465023
194.55137701	0.09034306	0.00488341
194.56387701	0.08423880	0.01465023
194.57637701	0.08423880	0.01465023
194.58887701	0.08423880	0.00488341
194.60137701	0.07325113	0.00976682
194.61387701	0.07325113	0.01465023
194.62637701	0.07935539	0.01465023
194.63887701	0.07935539	0.00000000
194.65137701	0.08423880	0.00488341
194.66387700	0.07935539	0.00976682
194.67637700	0.07325113	0.01465023
194.68887700	0.07325113	0.02075449
194.70137700	0.07935539	0.01465023
194.71387700	0.07935539	0.00488341
194.72637700	0.07325113	0.00976682
194.73887700	0.08423880	0.00976682
194.75137700	0.08423880	0.01465023
194.76387700	0.07325113	0.00488341
194.77637700	0.09034306	0.01465023
194.78887700	0.06348431	0.00976682
194.80137700	0.07935539	0.01465023
194.81387700	0.07325113	0.01465023
194.82637699	0.07325113	0.01465023
194.83887699	0.07935539	0.00976682
194.85137699	0.07935539	0.01465023
194.86387699	0.08423880	0.00976682
194.87637699	0.08423880	0.00976682
194.88887699	0.07325113	0.00976682
194.90137699	0.06348431	0.00976682
194.91387699	0.07935539	0.02075449
194.92637699	0.07325113	0.01465023
194.93887699	0.08423880	0.01465023
194.95137699	0.07935539	0.02075449
194.96387699	0.07935539	0.01465023
194.97637699	0.09034306	0.00976682
194.98887699	0.07935539	0.02563789
195.00137698	0.06836772	0.01465023
195.01387698	0.07325113	0.01465023
195.02637698	0.07325113	0.00976682
195.03887698	0.07935539	0.01465023
195.05137698	0.07935539	0.02563789
195.06387698	0.06836772	0.02563789
195.07637698	0.08423880	0.02075449
195.08887698	0.07325113	0.00976682
195.10137698	0.07325113	0.01465023
195.11387698	0.06836772	0.00976682
195.12637698	0.06836772	0.01465023
195.13887698	0.07325113	0.01465023
195.15137698	0.08423880	0.03052130
195.16387697	0.08423880	0.01465023
195.17637697	0.09034306	0.02563789
195.18887697	0.07325113	0.01465023
195.20137697	0.07935539	0.02075449
195.21387697	0.07935539	0.02075449
195.22637697	0.08423880	0.01465023
195.23887697	0.07325113	0.00976682
195.25137697	0.07935539	0.00976682
195.26387697	0.08423880	0.00976682
195.27637697	0.08423880	0.00976682
195.28887697	0.07935539	0.01465023
195.30137697	0.07325113	0.02075449
195.31387697	0.07935539	0.02563789
195.32637697	0.07325113	0.00976682
195.33887696	0.08423880	0.00488341
195.35137696	0.08423880	0.01465023
195.36387696	0.07935539	0.01465023
195.37637696	0.08423880	0.02075449
195.38887696	0.08423880	0.02075449
195.40137696	0.07935539	0.01465023
195.41387696	0.07935539	0.03052130
195.42637696	0.07325113	0.02075449
195.43887696	0.07935539	0.02075449
195.45137696	0.07935539	0.02563789
195.46387696	0.07935539	0.03052130
195.47637696	0.07325113	0.01465023
195.48887696	0.07325113	0.02563789
195.50137695	0.08423880	0.00976682
195.51387695	0.07325113	0.00000000
195.52637695	0.08423880	0.03052130
195.53887695	0.08423880	0.02075449
195.55137695	0.08423880	0.01465023
195.56387695	0.06348431	0.02075449
195.57637695	0.08423880	0.01465023
195.58887695	0.07935539	0.00976682
195.60137695	0.07935539	0.02075449
195.61387695	0.07935539	0.01465023
195.62637695	0.07325113	0.01465023
195.63887695	0.08423880	0.02075449
195.65137695	0.06836772	0.01465023
195.66387695	0.06836772	0.02075449
195.67637694	0.07325113	0.02075449
195.68887694	0.07325113	0.02075449
195.70137694	0.07325113	0.01465023
195.71387694	0.09034306	0.00488341
195.72637694	0.07935539	0.00000000
195.73887694	0.07325113	0.01465023
195.75137694	0.08423880	0.00976682
195.76387694	0.08423880	0.02075449
195.77637694	0.07325113	0.03052130
195.78887694	0.06836772	0.02075449
195.80137694	0.07935539	0.02075449
195.81387694	0.06836772	0.00976682
195.82637694	0.07325113	0.02075449
195.83887693	0.07325113	0.01465023
195.85137693	0.07325113	0.00976682
195.86387693	0.07935539	0.01465023
195.87637693	0.06836772	0.02563789
195.88887693	0.07325113	0.01465023
195.90137693	0.07935539	0.01465023
195.91387693	0.07935539	0.00488341
195.92637693	0.07935539	0.01465023
195.93887693	0.06836772	0.02563789
195.95137693	0.06836772	0.02075449
195.96387693	0.07935539	0.02075449
195.97637693	0.07325113	0.02075449
195.98887693	0.07325113	0.01465023
196.00137692	0.06836772	0.02563789
196.01387692	0.07325113	0.02563789
196.02637692	0.07935539	0.02075449
196.03887692	0.07325113	0.02075449
196.05137692	0.07935539	0.01465023
196.06387692	0.07325113	0.01465023
196.07637692	0.08423880	0.01465023
196.08887692	0.07935539	0.02563789
196.10137692	0.07935539	0.01465023
196.11387692	0.07325113	0.03052130
196.12637692	0.07935539	0.03052130
196.13887692	0.07325113	0.02075449
196.15137692	0.09034306	0.02075449
196.16387692	0.07935539	0.02075449
196.17637691	0.06836772	0.00976682
196.18887691	0.07325113	0.00976682
196.20137691	0.06836772	0.00976682
196.21387691	0.07935539	0.01465023
196.22637691	0.07325113	0.00976682
196.23887691	0.06836772	0.02075449
196.25137691	0.07935539	0.00976682
196.26387691	0.07325113	0.02075449
196.27637691	0.07935539	0.01465023
196.28887691	0.08423880	0.01465023
196.30137691	0.08423880	0.01465023
196.31387691	0.07325113	0.01465023
196.32637691	0.07935539	0.02563789
196.33887690	0.06836772	0.02075449
196.35137690	0.07935539	0.01465023
196.36387690	0.07935539	0.01465023
196.37637690	0.06836772	0.02075449
196.38887690	0.06836772	0.01465023
196.40137690	0.07935539	0.02075449
196.41387690	0.07325113	0.01465023
196.42637690	0.06836772	0.02563789
196.43887690	0.07935539	0.01465023
196.45137690	0.07935539	0.02563789
196.46387690	0.07935539	0.01465023
196.47637690	0.06836772	0.03052130
196.48887690	0.08423880	0.03052130
196.50137690	0.09522647	0.00976682
196.51387689	0.07325113	0.02563789
196.52637689	0.07325113	0.02563789
196.53887689	0.06836772	0.02075449
196.55137689	0.07325113	0.02075449
196.56387689	0.07935539	0.02075449
196.57637689	0.06836772	0.03052130
196.58887689	0.06348431	0.00976682
196.60137689	0.07325113	0.02075449
196.61387689	0.06348431	0.02075449
196.62637689	0.07935539	0.02563789
196.63887689	0.07935539	0.02563789
196.65137689	0.07325113	0.02075449
196.66387689	0.08423880	0.02563789
196.67637688	0.08423880	0.02563789
196.68887688	0.07325113	0.03662556
196.70137688	0.07325113	0.02075449
196.71387688	0.09034306	0.02075449
196.72637688	0.07935539	0.03052130
196.73887688	0.06348431	0.01465023
196.75137688	0.07325113	0.02075449
196.76387688	0.07325113	0.01465023
196.77637688	0.07325113	0.02075449
196.78887688	0.07325113	0.02563789
196.80137688	0.09034306	0.01465023
196.81387688	0.07935539	0.01465023
196.82637688	0.08423880	0.03052130
196.83887688	0.07325113	0.03052130
196.85137687	0.07935539	0.02075449
196.86387687	0.07325113	0.02563789
196.87637687	0.07935539	0.02563789
196.88887687	0.07325113	0.02563789
196.90137687	0.07325113	0.02563789
196.91387687	0.09034306	0.02563789
196.92637687	0.07935539	0.02563789
196.93887687	0.07325113	0.02563789
196.95137687	0.06836772	0.00976682
196.96387687	0.07935539	0.02563789
196.97637687	0.07935539	0.03662556
196.98887687	0.07935539	0.01465023
197.00137687	0.09034306	0.02075449
197.01387686	0.06836772	0.03052130
197.02637686	0.08423880	0.02563789
197.03887686	0.09034306	0.03052130
197.05137686	0.08423880	0.02075449
197.06387686	0.08423880	0.02075449
197.07637686	0.07935539	0.02563789
197.08887686	0.07935539	0.01465023
197.10137686	0.07935539	0.03052130
197.11387686	0.08423880	0.03052130
197.12637686	0.07935539	0.00976682
197.13887686	0.07935539	0.01465023
197.15137686	0.07325113	0.02563789
197.16387686	0.08423880	0.02563789
197.17637686	0.08423880	0.02563789
197.18887685	0.07325113	0.01465023
197.20137685	0.07935539	0.01465023
197.21387685	0.09034306	0.02563789
197.22637685	0.08423880	0.02075449
197.23887685	0.08423880	0.01465023
197.25137685	0.09034306	0.01465023
197.26387685	0.08423880	0.02075449
197.27637685	0.07935539	0.03052130
197.28887685	0.08423880	0.02075449
197.30137685	0.07935539	0.02075449
197.31387685	0.09034306	0.02075449
197.32637685	0.08423880	0.01465023
197.33887685	0.08423880	0.00976682
197.35137684	0.09034306	0.02075449
197.36387684	0.07935539	0.02563789
197.37637684	0.07325113	0.02075449
197.38887684	0.09522647	0.01465023
197.40137684	0.08423880	0.02563789
197.41387684	0.08423880	0.00488341
197.42637684	0.09034306	0.00976682
197.43887684	0.09034306	0.01465023
197.45137684	0.08423880	0.02075449
197.46387684	0.09522647	0.00976682
197.47637684	0.08423880	0.00488341
197.48887684	0.08423880	0.02075449
197.50137684	0.09034306	0.01465023
197.51387684	0.07935539	0.01465023
197.52637683	0.06836772	0.01465023
197.53887683	0.10010990	0.02075449
197.55137683	0.09522647	0.01465023
197.56387683	0.09034306	0.02075449
197.57637683	0.09522647	0.02075449
197.58887683	0.09522647	0.00976682
197.60137683	0.09034306	0.02075449
197.61387683	0.09522647	0.03052130
197.62637683	0.09522647	0.03052130
197.63887683	0.09522647	0.00976682
197.65137683	0.08423880	0.01465023
197.66387683	0.09034306	0.01465023
197.67637683	0.10010990	0.02563789
197.68887682	0.09034306	0.01465023
197.70137682	0.09034306	0.02563789
197.71387682	0.10010990	0.01465023
197.72637682	0.07935539	0.02075449
197.73887682	0.10010990	0.00976682
197.75137682	0.10010990	0.01465023
197.76387682	0.10621410	0.02075449
197.77637682	0.10621410	0.01465023
197.78887682	0.10010990	0.02075449
197.80137682	0.10010990	0.02075449
197.81387682	0.09522647	0.01465023
197.82637682	0.10621410	0.01465023
197.83887682	0.09522647	0.03052130
197.85137682	0.09034306	0.01465023
197.86387681	0.11109750	0.00976682
197.87637681	0.09034306	0.01465023
197.88887681	0.09522647	0.00976682
197.90137681	0.09522647	0.02075449
197.91387681	0.09522647	0.02075449
197.92637681	0.09522647	0.00976682
197.93887681	0.10621410	0.02075449
197.95137681	0.09034306	0.02075449
197.96387681	0.09522647	0.01465023
197.97637681	0.10010990	0.02075449
197.98887681	0.10010990	0.01465023
198.00137681	0.10621410	0.02563789
198.01387681	0.09522647	0.02075449
198.02637680	0.09034306	0.02075449
198.03887680	0.10010990	0.02075449
198.05137680	0.10010990	0.02075449
198.06387680	0.10010990	0.02563789
198.07637680	0.11109750	0.02075449
198.08887680	0.11109750	0.02563789
198.10137680	0.10621410	0.02075449
198.11387680	0.10621410	0.02075449
198.12637680	0.11598100	0.02563789
198.13887680	0.11109750	0.03052130
198.15137680	0.10621410	0.01465023
198.16387680	0.10621410	0.02563789
198.17637680	0.10010990	0.01465023
198.18887680	0.11598100	0.02075449
198.20137679	0.10621410	0.02075449
198.21387679	0.11109750	0.02075449
198.22637679	0.12208520	0.02075449
198.23887679	0.11109750	0.01465023
198.25137679	0.11109750	0.00976682
198.26387679	0.12208520	0.01465023
198.27637679	0.11598100	0.02563789
198.28887679	0.11109750	0.03662556
198.30137679	0.11598100	0.02075449
198.31387679	0.11109750	0.01465023
198.32637679	0.11598100	0.00976682
198.33887679	0.10621410	0.02075449
198.35137679	0.11598100	0.02075449
198.36387678	0.11109750	0.02075449
198.37637678	0.12208520	0.00976682
198.38887678	0.11598100	0.01465023
198.40137678	0.10010990	0.01465023
198.41387678	0.11598100	0.02563789
198.42637678	0.11109750	0.02075449
198.43887678	0.11598100	0.02075449
198.45137678	0.12696860	0.02563789
198.46387678	0.11598100	0.01465023
198.47637678	0.10621410	0.00976682
198.48887678	0.12696860	0.03662556
198.50137678	0.11598100	0.03052130
198.51387678	0.12208520	0.02563789
198.52637678	0.12696860	0.02563789
198.53887677	0.12208520	0.01465023
198.55137677	0.12208520	0.02563789
198.56387677	0.11598100	0.03052130
198.57637677	0.12696860	0.02563789
198.58887677	0.12696860	0.02075449
198.60137677	0.12696860	0.00976682
198.61387677	0.12696860	0.03052130
198.62637677	0.12696860	0.02563789
198.63887677	0.13185200	0.02563789
198.65137677	0.12208520	0.01465023
198.66387677	0.13185200	0.02075449
198.67637677	0.13185200	0.02563789
198.68887677	0.12208520	0.02563789
198.70137676	0.12696860	0.01465023
198.71387676	0.12208520	0.02563789
198.72637676	0.13185200	0.01465023
198.73887676	0.13185200	0.02075449
198.75137676	0.14283970	0.03662556
198.76387676	0.13795630	0.01465023
198.77637676	0.12696860	0.00976682
198.78887676	0.13795630	0.00488341
198.80137676	0.13185200	0.02563789
198.81387676	0.14283970	0.01465023
198.82637676	0.12696860	0.01465023
198.83887676	0.12208520	0.00976682
198.85137676	0.12696860	0.01465023
198.86387676	0.13185200	0.01465023
198.87637675	0.13185200	0.01465023
198.88887675	0.13185200	0.02075449
198.90137675	0.12696860	0.02075449
198.91387675	0.12696860	0.02075449
198.92637675	0.12208520	0.02075449
198.93887675	0.13185200	0.02075449
198.95137675	0.14772310	0.00976682
198.96387675	0.13185200	0.02563789
198.97637675	0.13795630	0.02563789
198.98887675	0.13185200	0.01465023
199.00137675	0.13185200	0.03052130
199.01387675	0.13185200	0.01465023
199.02637675	0.13795630	0.02075449
199.03887674	0.13185200	0.02075449
199.05137674	0.12208520	0.01465023
199.06387674	0.13795630	0.00976682
199.07637674	0.12696860	0.01465023
199.08887674	0.13795630	0.02075449
199.10137674	0.13795630	0.00976682
199.11387674	0.13795630	0.00976682
199.12637674	0.13795630	0.02075449
199.13887674	0.14283970	0.00976682
199.15137674	0.13795630	0.00488341
199.16387674	0.14283970	0.01465023
199.17637674	0.12696860	0.01465023
199.18887674	0.13795630	0.01465023
199.20137674	0.14283970	0.03052130
199.21387673	0.14283970	0.00976682
199.22637673	0.13185200	0.02075449
199.23887673	0.14772310	0.01465023
199.25137673	0.13795630	0.02075449
199.26387673	0.13795630	0.01465023
199.27637673	0.12696860	0.02075449
199.28887673	0.13795630	0.01465023
199.30137673	0.14772310	0.00488341
199.31387673	0.14283970	0.02075449
199.32637673	0.14772310	0.02075449
199.33887673	0.12208520	0.00976682
199.35137673	0.14772310	0.00976682
199.36387673	0.14283970	0.01465023
199.37637672	0.15382740	0.01465023
199.38887672	0.14772310	0.01465023
199.40137672	0.14283970	0.01465023
199.41387672	0.15382740	0.01465023
199.42637672	0.14283970	0.00976682
199.43887672	0.14283970	0.00976682
199.45137672	0.14772310	0.01465023
199.46387672	0.14772310	0.01465023
199.47637672	0.14283970	0.02563789
199.48887672	0.13795630	0.00976682
199.50137672	0.13795630	0.02563789
199.51387672	0.14772310	0.00976682
199.52637672	0.14283970	0.00488341
199.53887671	0.14772310	0.01465023
199.55137671	0.14283970	0.01465023
199.56387671	0.15382740	0.01465023
199.57637671	0.14772310	0.00976682
199.58887671	0.14772310	0.01465023
199.60137671	0.15382740	0.01465023
199.61387671	0.14772310	0.01465023
199.62637671	0.13795630	0.01465023
199.63887671	0.15382740	0.01465023
199.65137671	0.14283970	0.02075449
199.66387671	0.15382740	0.02075449
199.67637671	0.14283970	0.01465023
199.68887671	0.15871080	0.00976682
199.70137671	0.15871080	0.01465023
199.71387670	0.15382740	0.02075449
199.72637670	0.15382740	0.02075449
199.73887670	0.15382740	0.00488341
199.75137670	0.15382740	0.00976682
199.76387670	0.15871080	0.03052130
199.77637670	0.14772310	0.00976682
199.78887670	0.14772310	0.01465023
199.80137670	0.15871080	0.00976682
199.81387670	0.16359420	0.02075449
199.82637670	0.15871080	0.01465023
199.83887670	0.14772310	0.00488341
199.85137670	0.15871080	0.00976682
199.86387670	0.15871080	0.00976682
199.87637669	0.14772310	0.01465023
199.88887669	0.16359420	0.01465023
199.90137669	0.16359420	0.02563789
199.91387669	0.15382740	0.01465023
199.92637669	0.14772310	0.01465023
199.93887669	0.14772310	0.00976682
199.95137669	0.15382740	0.00976682
199.96387669	0.14283970	0.00488341
199.97637669	0.15382740	0.00976682
199.98887669	0.15382740	0.01465023
200.00137669	0.15382740	0.01465023
200.01387669	0.15382740	0.01465023
200.02637669	0.15871080	0.00488341
200.03887669	0.14283970	0.01465023
200.05137668	0.14772310	0.02075449
200.06387668	0.15382740	0.00976682
200.07637668	0.15382740	0.01465023
200.08887668	0.15871080	0.02563789
200.10137668	0.15382740	0.01465023
200.11387668	0.15382740	0.01465023
200.12637668	0.15871080	0.01465023
200.13887668	0.14283970	0.00488341
200.15137668	0.14772310	0.01465023
200.16387668	0.14283970	0.02075449
200.17637668	0.15871080	0.02075449
200.18887668	0.15382740	0.00976682
200.20137668	0.14772310	0.00488341
200.21387667	0.14772310	0.00976682
200.22637667	0.14772310	0.01465023
200.23887667	0.15871080	0.00488341
200.25137667	0.14772310	0.00488341
200.26387667	0.14283970	0.00976682
200.27637667	0.15871080	0.00488341
200.28887667	0.14772310	0.01465023
200.30137667	0.13795630	0.01465023
200.31387667	0.15382740	0.01465023
200.32637667	0.14772310	0.00488341
200.33887667	0.14772310	0.01465023
200.35137667	0.14283970	0.00976682
200.36387667	0.14283970	0.00976682
200.37637667	0.14283970	0.01465023
200.38887666	0.14772310	0.01465023
200.40137666	0.16359420	0.00976682
200.41387666	0.14283970	0.00976682
200.42637666	0.15382740	0.01465023
200.43887666	0.13795630	0.02075449
200.45137666	0.14283970	0.01465023
200.46387666	0.13185200	0.00976682
200.47637666	0.14283970	0.00976682
200.48887666	0.14283970	0.00000000
200.50137666	0.13795630	0.01465023
200.51387666	0.14283970	0.00976682
200.52637666	0.13185200	0.00488341
200.53887666	0.13185200	0.00488341
200.55137665	0.12696860	0.02075449
200.56387665	0.14283970	0.00976682
200.57637665	0.13795630	0.00488341
200.58887665	0.13795630	0.00976682
200.60137665	0.13185200	0.02075449
200.61387665	0.13795630	0.02075449
200.62637665	0.13795630	0.02075449
200.63887665	0.13185200	0.01465023
200.65137665	0.13795630	0.01465023
200.66387665	0.13795630	0.00000000
200.67637665	0.12696860	0.00976682
200.68887665	0.13185200	0.00976682
200.70137665	0.12208520	0.00976682
200.71387665	0.11598100	0.00976682
200.72637664	0.13185200	0.01465023
200.73887664	0.12208520	0.02075449
200.75137664	0.12696860	0.00488341
200.76387664	0.11598100	0.01465023
200.77637664	0.12208520	0.02075449
200.78887664	0.11598100	0.00488341
200.80137664	0.11598100	0.01465023
200.81387664	0.11598100	0.01465023
200.82637664	0.12208520	0.00976682
200.83887664	0.11598100	0.01465023
200.85137664	0.11598100	0.00976682
200.86387664	0.12696860	0.00488341
200.87637664	0.10621410	0.00488341
200.88887663	0.11109750	0.01465023
200.90137663	0.12208520	0.00488341
200.91387663	0.11598100	0.00976682
200.92637663	0.10621410	0.01465023
200.93887663	0.11109750	0.00976682
200.95137663	0.11598100	0.01465023
200.96387663	0.10621410	0.00976682
200.97637663	0.09522647	0.01465023
200.98887663	0.10621410	0.00976682
201.00137663	0.10010990	0.01465023
