Time	Channel A	Channel B
(us)	(V)	(V)

-95.10654230	-0.00610426	0.00488341
-95.09404230	-0.01098767	-0.00610426
-95.08154230	-0.01098767	-0.00610426
-95.06904230	-0.00610426	0.00000000
-95.05654230	0.00488341	0.00000000
-95.04404230	-0.00610426	-0.00610426
-95.03154230	-0.00610426	-0.01098767
-95.01904231	0.00488341	-0.00610426
-95.00654231	0.00000000	0.00488341
-94.99404231	-0.01098767	-0.00610426
-94.98154231	-0.00610426	0.00488341
-94.96904231	0.00000000	0.00000000
-94.95654231	-0.01709193	-0.00610426
-94.94404231	-0.00610426	-0.01587108
-94.93154231	-0.00610426	-0.00610426
-94.91904231	-0.01098767	-0.01098767
-94.90654231	-0.00610426	-0.00610426
-94.89404231	-0.00610426	-0.01098767
-94.88154231	-0.00610426	-0.00610426
-94.86904231	-0.00610426	0.00488341
-94.85654232	-0.00610426	-0.00610426
-94.84404232	-0.01098767	-0.01098767
-94.83154232	-0.01098767	-0.00610426
-94.81904232	0.00000000	-0.01098767
-94.80654232	-0.00610426	0.00488341
-94.79404232	0.00000000	-0.01098767
-94.78154232	-0.00610426	0.00488341
-94.76904232	-0.00610426	0.00976682
-94.75654232	-0.01098767	-0.00610426
-94.74404232	0.00000000	-0.00610426
-94.73154232	0.00000000	-0.01587108
-94.71904232	-0.00610426	-0.01098767
-94.70654232	-0.00610426	0.00000000
-94.69404232	-0.00610426	-0.00610426
-94.68154233	-0.00610426	-0.01587108
-94.66904233	-0.00610426	0.00000000
-94.65654233	-0.00610426	-0.00610426
-94.64404233	0.00488341	-0.00610426
-94.63154233	0.00000000	-0.00610426
-94.61904233	0.00000000	0.00488341
-94.60654233	-0.01098767	-0.01587108
-94.59404233	0.00488341	0.00488341
-94.58154233	-0.01709193	0.00000000
-94.56904233	0.00000000	0.00488341
-94.55654233	0.00000000	-0.00610426
-94.54404233	-0.01098767	0.00000000
-94.53154233	0.00000000	0.00488341
-94.51904234	0.00000000	0.00000000
-94.50654234	-0.00610426	-0.00610426
-94.49404234	0.00488341	0.00000000
-94.48154234	0.00000000	-0.01098767
-94.46904234	-0.00610426	-0.02197534
-94.45654234	0.00000000	-0.00610426
-94.44404234	0.00000000	0.00000000
-94.43154234	0.00000000	0.00000000
-94.41904234	0.00000000	-0.00610426
-94.40654234	0.00000000	0.00488341
-94.39404234	-0.01098767	0.00000000
-94.38154234	-0.01709193	-0.00610426
-94.36904234	-0.00610426	0.00000000
-94.35654234	0.00488341	-0.00610426
-94.34404235	0.00488341	-0.00610426
-94.33154235	-0.00610426	-0.01098767
-94.31904235	-0.00610426	0.00976682
-94.30654235	-0.00610426	-0.01098767
-94.29404235	0.00000000	-0.00610426
-94.28154235	0.00488341	0.00488341
-94.26904235	0.00976682	0.00976682
-94.25654235	0.00000000	0.00000000
-94.24404235	0.00488341	-0.00610426
-94.23154235	-0.00610426	0.00000000
-94.21904235	0.00000000	0.00000000
-94.20654235	0.00488341	-0.00610426
-94.19404235	0.00000000	0.00488341
-94.18154236	0.00000000	0.00000000
-94.16904236	0.00000000	0.00976682
-94.15654236	-0.00610426	0.00000000
-94.14404236	0.00000000	0.00000000
-94.13154236	-0.01098767	-0.00610426
-94.11904236	-0.01709193	0.00000000
-94.10654236	-0.01709193	-0.01587108
-94.09404236	-0.00610426	-0.00610426
-94.08154236	-0.00610426	-0.01098767
-94.06904236	-0.00610426	-0.00610426
-94.05654236	0.00000000	-0.01098767
-94.04404236	-0.01098767	-0.00610426
-94.03154236	0.00000000	0.00000000
-94.01904236	0.00488341	0.00000000
-94.00654237	0.00488341	-0.00610426
-93.99404237	-0.00610426	0.00000000
-93.98154237	-0.01098767	0.00976682
-93.96904237	-0.00610426	-0.01098767
-93.95654237	-0.00610426	0.00000000
-93.94404237	-0.00610426	0.00000000
-93.93154237	0.00976682	0.00000000
-93.91904237	-0.01098767	0.00000000
-93.90654237	0.00488341	0.00000000
-93.89404237	-0.01098767	-0.00610426
-93.88154237	-0.00610426	-0.00610426
-93.86904237	0.00488341	-0.00610426
-93.85654237	-0.01709193	0.00000000
-93.84404238	0.00000000	-0.01587108
-93.83154238	-0.00610426	-0.00610426
-93.81904238	-0.01098767	-0.01098767
-93.80654238	0.00488341	0.00488341
-93.79404238	-0.00610426	0.00000000
-93.78154238	-0.00610426	0.00000000
-93.76904238	0.00000000	-0.01098767
-93.75654238	0.00000000	0.00000000
-93.74404238	-0.00610426	0.00488341
-93.73154238	-0.01098767	0.00000000
-93.71904238	-0.01098767	-0.00610426
-93.70654238	0.00488341	-0.01098767
-93.69404238	0.00976682	-0.00610426
-93.68154238	-0.01098767	-0.00610426
-93.66904239	-0.01098767	-0.00610426
-93.65654239	-0.01098767	-0.00610426
-93.64404239	0.00000000	0.00488341
-93.63154239	-0.00610426	-0.01587108
-93.61904239	0.00000000	0.00000000
-93.60654239	-0.00610426	-0.00610426
-93.59404239	-0.00610426	0.00488341
-93.58154239	-0.00610426	-0.00610426
-93.56904239	0.00000000	-0.00610426
-93.55654239	0.00000000	0.00000000
-93.54404239	-0.01098767	-0.00610426
-93.53154239	0.00000000	0.00000000
-93.51904239	-0.00610426	0.00488341
-93.50654240	-0.00610426	0.00976682
-93.49404240	-0.01098767	0.00488341
-93.48154240	0.00000000	0.00488341
-93.46904240	0.00000000	0.00976682
-93.45654240	0.00000000	0.00976682
-93.44404240	-0.01098767	0.00000000
-93.43154240	-0.01709193	-0.00610426
-93.41904240	0.00000000	0.00000000
-93.40654240	-0.01709193	-0.02197534
-93.39404240	0.00000000	0.00000000
-93.38154240	-0.00610426	-0.00610426
-93.36904240	-0.00610426	0.00000000
-93.35654240	-0.00610426	0.00000000
-93.34404240	-0.01098767	0.00000000
-93.33154241	0.00000000	-0.00610426
-93.31904241	0.00000000	0.00000000
-93.30654241	-0.00610426	0.00000000
-93.29404241	-0.01709193	0.00488341
-93.28154241	0.00000000	0.00000000
-93.26904241	-0.00610426	-0.00610426
-93.25654241	-0.01709193	-0.00610426
-93.24404241	0.00000000	0.00000000
-93.23154241	-0.00610426	0.00488341
-93.21904241	0.00000000	0.00000000
-93.20654241	0.00000000	0.00000000
-93.19404241	0.00488341	0.00488341
-93.18154241	-0.01098767	0.00488341
-93.16904242	-0.00610426	-0.01098767
-93.15654242	-0.00610426	-0.00610426
-93.14404242	0.00000000	-0.00610426
-93.13154242	0.00000000	0.00000000
-93.11904242	-0.00610426	0.00488341
-93.10654242	-0.00610426	0.00000000
-93.09404242	0.00000000	-0.00610426
-93.08154242	-0.00610426	-0.01098767
-93.06904242	-0.01709193	-0.00610426
-93.05654242	-0.01709193	-0.00610426
-93.04404242	0.00000000	0.00000000
-93.03154242	-0.01098767	-0.02197534
-93.01904242	0.00000000	-0.02197534
-93.00654242	-0.00610426	-0.00610426
-92.99404243	0.00000000	-0.00610426
-92.98154243	-0.01098767	0.00000000
-92.96904243	0.00000000	-0.00610426
-92.95654243	-0.00610426	-0.00610426
-92.94404243	-0.01098767	-0.01098767
-92.93154243	-0.00610426	-0.01098767
-92.91904243	-0.01098767	-0.00610426
-92.90654243	0.00000000	-0.01098767
-92.89404243	-0.01098767	0.00000000
-92.88154243	-0.00610426	-0.01098767
-92.86904243	0.00000000	-0.00610426
-92.85654243	-0.00610426	-0.00610426
-92.84404243	-0.01709193	-0.01098767
-92.83154244	-0.00610426	0.00488341
-92.81904244	-0.02685875	-0.00610426
-92.80654244	-0.00610426	-0.01098767
-92.79404244	0.00000000	-0.00610426
-92.78154244	-0.01098767	-0.01098767
-92.76904244	0.00000000	-0.00610426
-92.75654244	-0.01098767	-0.01587108
-92.74404244	-0.01098767	-0.01098767
-92.73154244	-0.01709193	-0.02197534
-92.71904244	-0.00610426	-0.00610426
-92.70654244	-0.01098767	-0.01098767
-92.69404244	-0.00610426	-0.01098767
-92.68154244	0.00488341	-0.00610426
-92.66904244	-0.00610426	-0.00610426
-92.65654245	0.00488341	-0.02197534
-92.64404245	-0.00610426	-0.01587108
-92.63154245	-0.01098767	-0.00610426
-92.61904245	-0.01709193	-0.00610426
-92.60654245	-0.01098767	-0.00610426
-92.59404245	-0.02197534	-0.00610426
-92.58154245	-0.01709193	-0.00610426
-92.56904245	-0.02197534	-0.01098767
-92.55654245	-0.00610426	-0.00610426
-92.54404245	-0.01098767	-0.01098767
-92.53154245	-0.01098767	-0.01587108
-92.51904245	-0.01098767	-0.01098767
-92.50654245	-0.01098767	-0.01098767
-92.49404246	-0.01098767	0.00000000
-92.48154246	-0.01098767	-0.00610426
-92.46904246	-0.01709193	-0.01098767
-92.45654246	0.00000000	0.00000000
-92.44404246	-0.00610426	-0.01587108
-92.43154246	-0.00610426	0.00488341
-92.41904246	-0.01098767	0.00000000
-92.40654246	0.00000000	-0.00610426
-92.39404246	0.00000000	0.00000000
-92.38154246	-0.01098767	-0.01098767
-92.36904246	-0.01709193	-0.00610426
-92.35654246	-0.01098767	0.00488341
-92.34404246	-0.01098767	-0.01098767
-92.33154247	-0.00610426	-0.00610426
-92.31904247	-0.01709193	-0.01098767
-92.30654247	-0.00610426	-0.01098767
-92.29404247	0.00000000	-0.01098767
-92.28154247	-0.01098767	-0.01587108
-92.26904247	-0.01098767	-0.01098767
-92.25654247	-0.01709193	-0.01098767
-92.24404247	-0.00610426	-0.00610426
-92.23154247	-0.00610426	-0.01587108
-92.21904247	-0.01709193	-0.01098767
-92.20654247	0.00000000	-0.01098767
-92.19404247	-0.02197534	-0.01098767
-92.18154247	0.00000000	-0.00610426
-92.16904247	-0.00610426	0.00000000
-92.15654248	-0.01709193	-0.00610426
-92.14404248	-0.02197534	-0.01098767
-92.13154248	-0.01709193	-0.01098767
-92.11904248	-0.01098767	-0.01587108
-92.10654248	-0.01098767	-0.01098767
-92.09404248	-0.02197534	-0.01098767
-92.08154248	-0.01098767	-0.01098767
-92.06904248	-0.01098767	-0.01098767
-92.05654248	-0.01098767	-0.01587108
-92.04404248	0.00000000	-0.01587108
-92.03154248	-0.01098767	0.00000000
-92.01904248	-0.00610426	-0.01098767
-92.00654248	-0.00610426	-0.00610426
-91.99404249	-0.02197534	-0.00610426
-91.98154249	-0.01709193	-0.02197534
-91.96904249	-0.01709193	-0.01098767
-91.95654249	0.00000000	-0.01098767
-91.94404249	-0.02197534	-0.02197534
-91.93154249	-0.02197534	-0.00610426
-91.91904249	-0.01098767	-0.01098767
-91.90654249	-0.01098767	-0.01098767
-91.89404249	-0.01709193	-0.00610426
-91.88154249	-0.01709193	-0.01587108
-91.86904249	-0.01098767	-0.00610426
-91.85654249	-0.00610426	-0.01098767
-91.84404249	-0.02197534	-0.01098767
-91.83154249	-0.00610426	-0.01098767
-91.81904250	-0.00610426	-0.01098767
-91.80654250	-0.01709193	-0.00610426
-91.79404250	-0.01709193	-0.01098767
-91.78154250	0.00000000	-0.00610426
-91.76904250	-0.00610426	-0.01098767
-91.75654250	0.00000000	-0.00610426
-91.74404250	-0.00610426	-0.01098767
-91.73154250	-0.01098767	-0.00610426
-91.71904250	-0.00610426	-0.01587108
-91.70654250	-0.01709193	-0.00610426
-91.69404250	-0.02197534	-0.00610426
-91.68154250	-0.01098767	-0.00610426
-91.66904250	-0.01709193	-0.01587108
-91.65654251	-0.00610426	-0.02197534
-91.64404251	-0.00610426	-0.00610426
-91.63154251	-0.01098767	-0.01098767
-91.61904251	0.00000000	-0.01098767
-91.60654251	-0.01709193	-0.00610426
-91.59404251	-0.00610426	-0.01587108
-91.58154251	-0.01709193	-0.01098767
-91.56904251	-0.00610426	-0.01098767
-91.55654251	-0.01098767	0.00000000
-91.54404251	-0.01098767	-0.00610426
-91.53154251	-0.01098767	-0.02685875
-91.51904251	-0.00610426	-0.01098767
-91.50654251	-0.01709193	-0.00610426
-91.49404251	-0.01098767	-0.00610426
-91.48154252	-0.00610426	-0.01587108
-91.46904252	-0.01709193	-0.01587108
-91.45654252	-0.01098767	-0.00610426
-91.44404252	-0.01098767	-0.00610426
-91.43154252	-0.00610426	-0.00610426
-91.41904252	-0.01098767	0.00000000
-91.40654252	-0.00610426	-0.01587108
-91.39404252	-0.00610426	-0.01098767
-91.38154252	-0.00610426	-0.00610426
-91.36904252	-0.00610426	-0.01098767
-91.35654252	-0.00610426	-0.01098767
-91.34404252	-0.01098767	-0.00610426
-91.33154252	-0.00610426	-0.00610426
-91.31904253	-0.01098767	-0.01098767
-91.30654253	-0.02197534	-0.01098767
-91.29404253	-0.00610426	0.00000000
-91.28154253	-0.01098767	-0.01098767
-91.26904253	-0.01098767	0.00000000
-91.25654253	0.00488341	-0.01098767
-91.24404253	-0.01098767	-0.00610426
-91.23154253	-0.02685875	-0.01098767
-91.21904253	-0.00610426	-0.01098767
-91.20654253	-0.02685875	-0.01098767
-91.19404253	-0.00610426	-0.00610426
-91.18154253	-0.00610426	-0.00610426
-91.16904253	-0.02197534	-0.01098767
-91.15654253	-0.01098767	-0.01098767
-91.14404254	-0.00610426	-0.00610426
-91.13154254	-0.01709193	-0.01098767
-91.11904254	-0.01098767	0.00000000
-91.10654254	0.00000000	-0.01098767
-91.09404254	-0.01709193	-0.01098767
-91.08154254	-0.01098767	-0.00610426
-91.06904254	-0.02197534	-0.02197534
-91.05654254	-0.01098767	-0.01098767
-91.04404254	-0.01709193	-0.00610426
-91.03154254	-0.01098767	-0.01098767
-91.01904254	0.00000000	-0.02197534
-91.00654254	-0.02197534	-0.02197534
-90.99404254	-0.02197534	-0.01098767
-90.98154255	-0.01709193	-0.02685875
-90.96904255	0.00000000	-0.01587108
-90.95654255	-0.02197534	-0.01098767
-90.94404255	-0.01709193	-0.01098767
-90.93154255	-0.02685875	-0.01587108
-90.91904255	-0.01098767	-0.01587108
-90.90654255	-0.01098767	-0.01098767
-90.89404255	-0.00610426	0.00000000
-90.88154255	-0.00610426	-0.00610426
-90.86904255	-0.01709193	0.00000000
-90.85654255	-0.01098767	-0.02685875
-90.84404255	-0.01098767	-0.00610426
-90.83154255	-0.02197534	0.00000000
-90.81904255	-0.01709193	0.00000000
-90.80654256	-0.01709193	-0.01587108
-90.79404256	-0.00610426	-0.01098767
-90.78154256	-0.01098767	-0.01587108
-90.76904256	-0.02197534	-0.02197534
-90.75654256	-0.00610426	-0.02685875
-90.74404256	-0.01709193	-0.01587108
-90.73154256	-0.00610426	-0.01098767
-90.71904256	-0.00610426	-0.01587108
-90.70654256	-0.01098767	-0.01098767
-90.69404256	-0.00610426	-0.01587108
-90.68154256	-0.01098767	-0.00610426
-90.66904256	-0.01709193	-0.01098767
-90.65654256	-0.01098767	-0.01587108
-90.64404257	-0.01709193	-0.01098767
-90.63154257	-0.01709193	-0.01587108
-90.61904257	-0.02197534	-0.01587108
-90.60654257	-0.00610426	-0.00610426
-90.59404257	-0.01098767	-0.00610426
-90.58154257	-0.01098767	-0.00610426
-90.56904257	-0.02197534	-0.01098767
-90.55654257	-0.01098767	-0.02197534
-90.54404257	-0.01709193	-0.00610426
-90.53154257	-0.01709193	-0.01098767
-90.51904257	-0.02197534	0.00000000
-90.50654257	-0.02685875	-0.00610426
-90.49404257	-0.00610426	-0.01098767
-90.48154257	-0.01098767	-0.01098767
-90.46904258	-0.00610426	-0.00610426
-90.45654258	-0.01709193	0.00488341
-90.44404258	-0.01709193	-0.01587108
-90.43154258	-0.00610426	-0.00610426
-90.41904258	-0.01098767	-0.01098767
-90.40654258	-0.01709193	-0.01098767
-90.39404258	-0.02197534	-0.01098767
-90.38154258	-0.01098767	0.00000000
-90.36904258	-0.01709193	-0.00610426
-90.35654258	-0.01709193	-0.01098767
-90.34404258	-0.01098767	-0.01098767
-90.33154258	-0.01098767	0.00000000
-90.31904258	-0.01098767	-0.00610426
-90.30654259	-0.01098767	-0.01098767
-90.29404259	-0.01098767	-0.00610426
-90.28154259	-0.02685875	-0.02197534
-90.26904259	-0.01098767	-0.00610426
-90.25654259	-0.02197534	-0.00610426
-90.24404259	-0.00610426	0.00000000
-90.23154259	-0.01709193	-0.01098767
-90.21904259	-0.01098767	-0.00610426
-90.20654259	-0.02197534	0.00000000
-90.19404259	-0.02197534	-0.02197534
-90.18154259	0.00000000	-0.01098767
-90.16904259	-0.01709193	-0.01098767
-90.15654259	-0.01098767	-0.01587108
-90.14404259	-0.01709193	-0.01098767
-90.13154260	-0.00610426	-0.01098767
-90.11904260	-0.02197534	0.00488341
-90.10654260	-0.01098767	-0.00610426
-90.09404260	-0.00610426	-0.00610426
-90.08154260	-0.01098767	-0.01098767
-90.06904260	-0.01709193	-0.01587108
-90.05654260	-0.01098767	0.00000000
-90.04404260	-0.02197534	-0.01098767
-90.03154260	-0.01098767	-0.01587108
-90.01904260	0.00000000	-0.02197534
-90.00654260	-0.01709193	-0.01587108
-89.99404260	-0.01709193	0.00000000
