0.0,25.26177461451622,0.0,0.0
2.0,1.4034287297622798,1.4971082199262576E-7,0.07485541099631288
4.0,30.87548953384264,2.9817376240458774E-7,0.07423147020598099
6.0,7.017143649164208,6.313663913480738E-7,0.16659631447174303
8.0,19.648059695184855,1.1790371625174425E-6,0.2738353855846844
10.0,14.034287298404495,1.8733108380123121E-6,0.3471368377474349
11.999999999999998,16.841144757979638,3.0318863975658775E-6,0.5792877797767829
13.999999999999998,18.244630965352016,5.069065396000028E-6,1.0185894992170754
16.0,68.76818019455906,6.311753841406978E-6,0.6213442227034749
18.0,87.01275368220988,7.805059826010022E-6,0.7466529923015214
20.0,117.88824321611722,9.454132004726104E-6,0.8245360893580406
22.000000000000004,199.28161078646184,1.8451017764200728E-5,4.4984428797373095
24.000000000000004,287.7090206283759,2.8323670604189143E-5,4.936326419994204
26.000000000000004,405.5915926519921,2.8675544057002143E-5,0.17593672640650024
28.000000000000007,543.1177908763975,3.3503734525716944E-5,2.414095234357399
30.000000000000007,725.5738603516055,4.107901308174281E-5,3.787639278012932
32.00000000000001,906.6165688427176,5.486093689072457E-5,6.890961904490885
34.00000000000001,1112.91054459692,7.124463198562338E-5,8.1918475474494
36.00000000000001,1338.863317767606,8.716437669295212E-5,7.959872353664367
38.00000000000001,1570.4450636116414,1.046382028509117E-4,8.736913078979782
40.00000000000001,1782.3618513680663,1.2092378926233329E-4,8.14279320571079
42.000000000000014,1957.77613437197,1.390373103944121E-4,9.056760566039406
44.000000000000014,2114.976215472154,1.568148559094343E-4,8.888772757511092
46.000000000000014,2245.5000961680107,1.7111093870583613E-4,7.14804139820091
48.000000000000014,2326.8935784636187,1.896985595470449E-4,9.293810420604379
50.000000000000014,2395.6513087840694,2.0649926200436784E-4,8.400351228661467
52.000000000000014,2489.686705105266,2.2195097646894046E-4,7.725857232286302
54.00000000000002,2571.0858013456714,2.3958270618682057E-4,8.81586485894005
56.00000000000002,2646.8710677116946,2.5708093215495226E-4,8.749112984065844
58.00000000000002,2715.6551963098227,2.752637814301618E-4,9.091424637604776
60.00000000000002,2728.255568339469,2.925194058051667E-4,8.627812187502425
62.000000000000014,2764.7693005215447,3.122479728920763E-4,9.864283543454828
64.00000000000001,2733.8839938264814,3.302129890326489E-4,8.982508070286324
66.0,2740.8963590241515,3.474139141287018E-4,8.600462548026481
68.0,2764.763686576777,3.671038381794229E-4,9.844962025360587
70.0,2784.4129266303853,3.8643223603506403E-4,9.66419892782058
71.99999999999999,2790.0211430197946,4.0549788432524167E-4,9.532824145088846
73.99999999999999,2777.390456883875,4.251981363092704E-4,9.850125992014398
75.99999999999997,2752.1285098367835,4.457310842461637E-4,10.266473968446672
77.99999999999997,2746.5045749536307,4.6783222623336906E-4,11.050570993602715
79.99999999999997,2740.896359024127,4.902061364314608E-4,11.186955099045914
81.99999999999996,2702.9936208323193,5.132211837584151E-4,11.507523663477153
83.99999999999996,2695.9958517073633,5.36997461341787E-4,11.888138791686014
85.99999999999994,2695.9857471584373,5.604692454130043E-4,11.735892035608684
87.99999999999994,2708.6265378432836,5.84197706497449E-4,11.864230542222383
89.99999999999994,2721.2577987544796,6.091750863448751E-4,12.48868992371309
91.99999999999993,2703.0037258411144,6.340511849945095E-4,12.438049324817193
93.99999999999993,2721.2533076905615,6.631639058832727E-4,14.556360444381673
95.99999999999991,2695.9913606434698,6.924076369514674E-4,14.621865534097378
97.99999999999991,2721.2577987544796,7.217480587908166E-4,14.670210919674664
99.99999999999991,2777.390456883875,7.513367461853603E-4,14.79434369727185
101.9999999999999,2802.651829155716,7.827645678026218E-4,15.713910808630807
103.9999999999999,2809.6647691285625,8.147449147273426E-4,15.990173462360474
105.99999999999989,2815.2875811308045,8.482274830453169E-4,16.741284158987153
107.99999999999989,2797.038574056585,8.834087863041886E-4,17.590651629435897
109.99999999999989,2809.669260192505,9.196867623507825E-4,18.138988023297024
111.99999999999987,2802.6462152108325,9.564691402840965E-4,18.391188966657023
113.99999999999987,2822.299946328425,9.986173561592122E-4,21.074107937557926
115.99999999999987,2815.277476581824,0.0010382264672331653,19.80455553697661
117.99999999999986,2797.038574056585,0.001081518528855846,21.64603081134036
119.99999999999986,2802.6462152108325,0.0011246515551882638,21.566513166209013
121.99999999999984,2802.651829155716,0.0011693737678884304,22.361106350083354
123.99999999999984,2822.299946328425,0.0012161558309208528,23.39103151621125
125.99999999999984,2802.6462152108024,0.0012648677742682997,24.35597167372353
127.99999999999983,2809.669260192505,0.001314231537023888,24.6818813777942
129.99999999999983,2790.0211430197946,0.001364037351308619,24.902907142365567
131.99999999999983,2752.1127913427244,0.0014152053197287525,25.583984210066845
133.9999999999998,2759.1414502694265,0.0014712198017954624,28.00724103335506
135.9999999999998,2708.6220467793896,0.001523469954728874,26.125076466705867
137.9999999999998,2728.2757774372544,0.0015796455445063668,28.087794888746473
139.9999999999998,2721.2533076905615,0.0016379783035841804,29.166379538906853
141.9999999999998,2703.0082169050083,0.0017027543216555044,32.38800903566212
143.99999999999977,2669.327050178019,0.0017973696572994417,47.30766782196877
